{'nombres': 'Yenny', 'apellidos': 'Vallés', 'empresa': 25, 'role': 'Secretario', 'cedula': '1453314641', 'email': 'elenalopez@example.net', 'direccion': 'Calle 12 # 1P-2 Sur\nEtapa 3 apartamento 61\n254470\nGachetá, Cundinamarca', 'telefono': '0984290416', 'fecha_nacimiento': datetime.date(1988, 7, 29), 'estado_civil': 'Soltero', 'nivel_educacion': 'General Básica', 'password': '#o1H(IIrbO', 'password_validator': '#o1H(IIrbO'}
{'nombres': 'Ibeth', 'apellidos': 'Ramos', 'empresa': 10, 'role': 'Supervisor', 'cedula': '2430926705', 'email': 'norbey36@example.net', 'direccion': 'Dg. 6M Sur # 15J-4 Este\nTorre 7 apartamento 79\n083099\nCampo de la Cruz, Atlántico', 'telefono': '0979890864', 'fecha_nacimiento': datetime.date(1987, 2, 22), 'estado_civil': 'Casado', 'nivel_educacion': 'General Básica', 'password': '%95I%$NlBT', 'password_validator': '%95I%$NlBT'}
{'nombres': 'Luz', 'apellidos': 'Ponce', 'empresa': 35, 'role': 'Supervisor', 'cedula': '1316818168', 'email': 'laura68@example.com', 'direccion': 'Calle 79 # 21-25 Sur\nBodega 287\n419325\nSaladoblanco, Huila', 'telefono': '0999197281', 'fecha_nacimiento': datetime.date(1996, 7, 16), 'estado_civil': 'Casado', 'nivel_educacion': 'Superior', 'password': '5+4YM7eI@2', 'password_validator': '5+4YM7eI@2'}
{'nombres': 'Fabio', 'apellidos': 'Godoy', 'empresa': 9, 'role': 'Encargado', 'cedula': '0622644060', 'email': 'nataliatorres@example.net', 'direccion': 'Dg. 7K # 29-4 Sur\n257186\nEl Rosal, Cundinamarca', 'telefono': '0963866934', 'fecha_nacimiento': datetime.date(1993, 9, 18), 'estado_civil': 'Viudo', 'nivel_educacion': 'General Básica', 'password': '%z5u_Nsx$H', 'password_validator': '%z5u_Nsx$H'}
{'nombres': 'Stella', 'apellidos': 'Romeu', 'empresa': 10, 'role': 'Conductor', 'cedula': '0937220440', 'email': 'egalindo@example.com', 'direccion': 'Cr. 3ª # 9-5\n056471\nPuerto Triunfo, Antioquia', 'telefono': '0991844607', 'fecha_nacimiento': datetime.date(1993, 3, 23), 'estado_civil': 'Soltero', 'nivel_educacion': 'Bachillerato', 'password': '*!O7UWoB+d', 'password_validator': '*!O7UWoB+d'}
{'nombres': 'Jenny', 'apellidos': 'Plaza', 'empresa': 54, 'role': 'Encargado', 'cedula': '2268415193', 'email': 'alejandropalacio@example.net', 'direccion': 'Cr. 19 # 1-75\nApto. 8\n250633\nSimijaca, Cundinamarca', 'telefono': '0998931948', 'fecha_nacimiento': datetime.date(1985, 6, 23), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Superior', 'password': 'qz#8Xwfp$$', 'password_validator': 'qz#8Xwfp$$'}
{'nombres': 'Libardo', 'apellidos': 'Mendoza', 'empresa': 81, 'role': 'Secretario', 'cedula': '0433821741', 'email': 'lucila89@example.com', 'direccion': 'Cr. 116 # 79-71 Sur\nApto. 682\n547701\nLa Playa, Norte de Santander', 'telefono': '0962482672', 'fecha_nacimiento': datetime.date(1988, 12, 30), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Superior', 'password': 'wao7zAebE&', 'password_validator': 'wao7zAebE&'}
{'nombres': 'Alejandro', 'apellidos': 'Frutos', 'empresa': 19, 'role': 'Encargado', 'cedula': '2404544195', 'email': 'apalacios@example.net', 'direccion': 'Cr. 2ª # 5-93\n762729\nArgelia, Valle del Cauca', 'telefono': '0962217976', 'fecha_nacimiento': datetime.date(1991, 6, 7), 'estado_civil': 'Viudo', 'nivel_educacion': 'Bachillerato', 'password': '4!Mi05ZiI!', 'password_validator': '4!Mi05ZiI!'}
{'nombres': 'Jhon', 'apellidos': 'Iniesta', 'empresa': 28, 'role': 'Secretario', 'cedula': '0427885132', 'email': 'jvargas@example.org', 'direccion': 'Av. calle 5ª # 65-9 Este\nTorre 1 apartamento 99\n410682\nTello, Huila', 'telefono': '0961808643', 'fecha_nacimiento': datetime.date(1987, 5, 25), 'estado_civil': 'Divorciado', 'nivel_educacion': 'Bachillerato', 'password': 'h7KApXeJ%*', 'password_validator': 'h7KApXeJ%*'}
{'nombres': 'Luis', 'apellidos': 'Puig', 'empresa': 61, 'role': 'Persona natural', 'cedula': '0553934902', 'email': 'isaac88@example.com', 'direccion': 'Calle 80 # 7-3 Este\nEtapa 4 apartamento 6\n681099\nEl Carmen de Chucurí, Santander', 'telefono': '0994447301', 'fecha_nacimiento': datetime.date(1982, 11, 4), 'estado_civil': 'Viudo', 'nivel_educacion': 'Bachillerato', 'password': '%6KARhdaey', 'password_validator': '%6KARhdaey'}
{'nombres': 'Gilberto', 'apellidos': 'Coello', 'empresa': 42, 'role': 'Propietario', 'cedula': '2024137693', 'email': 'riosines@example.com', 'direccion': 'Calle 85 Este # 68-22 Este\n255725\nGachancipá, Cundinamarca', 'telefono': '0997124130', 'fecha_nacimiento': datetime.date(2001, 10, 19), 'estado_civil': 'Casado', 'nivel_educacion': 'Bachillerato', 'password': '(4+W$Gwm_C', 'password_validator': '(4+W$Gwm_C'}
{'nombres': 'Omar', 'apellidos': 'Mayoral', 'empresa': 51, 'role': 'Encargado', 'cedula': '1955380413', 'email': 'fernandamaldonado@example.com', 'direccion': 'Av. calle 111 # 89-72 Sur\n765975\nSan Pedro, Valle del Cauca', 'telefono': '0979407540', 'fecha_nacimiento': datetime.date(2002, 12, 15), 'estado_civil': 'Divorciado', 'nivel_educacion': 'General Básica', 'password': '#63R+b3@JP', 'password_validator': '#63R+b3@JP'}
{'nombres': 'Pedro', 'apellidos': 'Juliá', 'empresa': 45, 'role': 'Secretario', 'cedula': '2057319259', 'email': 'gbedoya@example.com', 'direccion': 'Calle 39 # 2-3\nTorre 8 apartamento 6\n762335\nVijes, Valle del Cauca', 'telefono': '0997440361', 'fecha_nacimiento': datetime.date(1984, 11, 13), 'estado_civil': 'Casado', 'nivel_educacion': 'Superior', 'password': 'c^38Ur6B%z', 'password_validator': 'c^38Ur6B%z'}
{'nombres': 'Alexandra', 'apellidos': 'Bernad', 'empresa': 98, 'role': 'Conductor-Propietario', 'cedula': '2061006355', 'email': 'correayulieth@example.org', 'direccion': 'Cl. 143P # 3S-2 Sur\nTorre 9 apartamento 461\n080409\nLuruaco, Atlántico', 'telefono': '0987232308', 'fecha_nacimiento': datetime.date(1995, 2, 18), 'estado_civil': 'Viudo', 'nivel_educacion': 'Superior', 'password': 'Any5fUan^i', 'password_validator': 'Any5fUan^i'}
{'nombres': 'Julio', 'apellidos': 'Martinez', 'empresa': 36, 'role': 'Encargado', 'cedula': '1547267151', 'email': 'wguzman@example.org', 'direccion': 'Cl. 84 # 3-9\nTorre 1 apartamento 75\n524924\nSantacruz, Nariño', 'telefono': '0966721529', 'fecha_nacimiento': datetime.date(1987, 8, 30), 'estado_civil': 'Viudo', 'nivel_educacion': 'General Básica', 'password': 'CzP4EKmJ&*', 'password_validator': 'CzP4EKmJ&*'}
{'nombres': 'Sofía', 'apellidos': 'Garrido', 'empresa': 57, 'role': 'Propietario', 'cedula': '1109238863', 'email': 'angel28@example.com', 'direccion': 'Carrera 1 Bis # 9-1\nEtapa 2 apartamento 5\n507016\nSan Juan de Arama, Meta', 'telefono': '0991672380', 'fecha_nacimiento': datetime.date(1994, 5, 7), 'estado_civil': 'Viudo', 'nivel_educacion': 'Bachillerato', 'password': '1(jB1COxJu', 'password_validator': '1(jB1COxJu'}
{'nombres': 'Marcela', 'apellidos': 'Checa', 'empresa': 45, 'role': 'Conductor-Propietario', 'cedula': '0136402872', 'email': 'gonzalezluis@example.net', 'direccion': 'Avenida carrera 4ª # 28-37 Sur\n765202\nGuacarí, Valle del Cauca', 'telefono': '0991105470', 'fecha_nacimiento': datetime.date(2000, 11, 13), 'estado_civil': 'Soltero', 'nivel_educacion': 'Bachillerato', 'password': '(@n9DvPlvH', 'password_validator': '(@n9DvPlvH'}
{'nombres': 'Enrique', 'apellidos': 'Otero', 'empresa': 88, 'role': 'Persona natural', 'cedula': '0706004124', 'email': 'cristinalopez@example.com', 'direccion': 'Carrera 9ª # 61-2 Sur\n155869\nCucaita, Boyacá', 'telefono': '0962463374', 'fecha_nacimiento': datetime.date(1984, 5, 9), 'estado_civil': 'Divorciado', 'nivel_educacion': 'Superior', 'password': '(D3mTrfr5&', 'password_validator': '(D3mTrfr5&'}
{'nombres': 'Roberto', 'apellidos': 'Téllez', 'empresa': 66, 'role': 'Secretario', 'cedula': '0720269505', 'email': 'elsa28@example.org', 'direccion': 'Tr. 6M # 49-40 Este\n158191\nPaya, Boyacá', 'telefono': '0988828417', 'fecha_nacimiento': datetime.date(1992, 9, 11), 'estado_civil': 'Viudo', 'nivel_educacion': 'Bachillerato', 'password': '^g(6@BF!0X', 'password_validator': '^g(6@BF!0X'}
{'nombres': 'Diana', 'apellidos': 'Izquierdo', 'empresa': 19, 'role': 'Supervisor', 'cedula': '1812900296', 'email': 'wmartinez@example.com', 'direccion': 'Av. calle 8ª # 53-58 Este\nLocal 690\n196229\nFlorencia, Cauca', 'telefono': '0993372173', 'fecha_nacimiento': datetime.date(1983, 12, 15), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Superior', 'password': '#k3JBuj6wu', 'password_validator': '#k3JBuj6wu'}
{'nombres': 'Jesús', 'apellidos': 'Jáuregui', 'empresa': 25, 'role': 'Propietario', 'cedula': '1341948485', 'email': 'harol84@example.com', 'direccion': 'Carrera 7ª # 49-42 Este\nBodega 1\n476221\nSalamina, Magdalena', 'telefono': '0986433753', 'fecha_nacimiento': datetime.date(1985, 8, 24), 'estado_civil': 'Soltero', 'nivel_educacion': 'General Básica', 'password': '#9c!PoHxqw', 'password_validator': '#9c!PoHxqw'}
{'nombres': 'Angélica', 'apellidos': 'Nadal', 'empresa': 63, 'role': 'Superuser', 'cedula': '0909619892', 'email': 'andresbeltran@example.com', 'direccion': 'Tr. 194 # 65-3\n529363\nImués, Nariño', 'telefono': '0999719800', 'fecha_nacimiento': datetime.date(1999, 11, 12), 'estado_civil': 'Casado', 'nivel_educacion': 'Bachillerato', 'password': '8KJdqqqX!6', 'password_validator': '8KJdqqqX!6'}
{'nombres': 'Rosa', 'apellidos': 'Lasa', 'empresa': 36, 'role': 'Conductor-Propietario', 'cedula': '1723349997', 'email': 'trojas@example.com', 'direccion': 'Cr. 4T # 34-4 Este\nCasa 25\n709205\nLa Unión, Sucre', 'telefono': '0966953319', 'fecha_nacimiento': datetime.date(1982, 8, 11), 'estado_civil': 'Viudo', 'nivel_educacion': 'Bachillerato', 'password': '&)bVs9V_(u', 'password_validator': '&)bVs9V_(u'}
{'nombres': 'Mayra', 'apellidos': 'Tejero', 'empresa': 3, 'role': 'Secretario', 'cedula': '3049124765', 'email': 'astridbenavides@example.com', 'direccion': 'Cl. 140 # 57-9 Este\n638545\nSalento, Quindío', 'telefono': '0999117415', 'fecha_nacimiento': datetime.date(1987, 2, 8), 'estado_civil': 'Casado', 'nivel_educacion': 'Bachillerato', 'password': '(U7BESduEv', 'password_validator': '(U7BESduEv'}
{'nombres': 'Claudia', 'apellidos': 'Macias', 'empresa': 62, 'role': 'Propietario', 'cedula': '0202247532', 'email': 'wmolano@example.net', 'direccion': 'Carrera 38 # 5-34 Este\n195758\nTotoró, Cauca', 'telefono': '0992709962', 'fecha_nacimiento': datetime.date(2003, 7, 21), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'General Básica', 'password': 's%3Y+_oFmH', 'password_validator': 's%3Y+_oFmH'}
{'nombres': 'Juan', 'apellidos': 'Baeza', 'empresa': 48, 'role': 'Propietario', 'cedula': '1436643744', 'email': 'andresordonez@example.org', 'direccion': 'Cl. 190 Bis # 93-85\nApto. 45\n520501\nBuesaco, Nariño', 'telefono': '0996859062', 'fecha_nacimiento': datetime.date(1991, 6, 8), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Bachillerato', 'password': '_V1LhZSPH4', 'password_validator': '_V1LhZSPH4'}
{'nombres': 'Antonio', 'apellidos': 'Mascaró', 'empresa': 75, 'role': 'Propietario', 'cedula': '1108229491', 'email': 'ernesto06@example.net', 'direccion': 'Carrera 40X Bis # 61-4 Sur\nApartamento 1\n251542\nSutatausa, Cundinamarca', 'telefono': '0990270620', 'fecha_nacimiento': datetime.date(2002, 5, 24), 'estado_civil': 'Viudo', 'nivel_educacion': 'General Básica', 'password': '0@2z@$Xv6&', 'password_validator': '0@2z@$Xv6&'}
{'nombres': 'Victoria', 'apellidos': 'Querol', 'empresa': 64, 'role': 'Encargado', 'cedula': '0966018707', 'email': 'dortiz@example.org', 'direccion': 'Calle 4ª # 82-63\nLocal 7\n707455\nSan Marcos, Sucre', 'telefono': '0995926662', 'fecha_nacimiento': datetime.date(1989, 7, 29), 'estado_civil': 'Viudo', 'nivel_educacion': 'General Básica', 'password': '_cb5Asd*)8', 'password_validator': '_cb5Asd*)8'}
{'nombres': 'Adriana', 'apellidos': 'Garriga', 'empresa': 14, 'role': 'Administrador', 'cedula': '2437292341', 'email': 'maria12@example.com', 'direccion': 'Cl. 89 # 8-60 Sur\n523117\nEl Peñol, Nariño', 'telefono': '0998627353', 'fecha_nacimiento': datetime.date(1983, 11, 27), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Bachillerato', 'password': 'p*P3IUwq!8', 'password_validator': 'p*P3IUwq!8'}
{'nombres': 'Teresa', 'apellidos': 'Ramis', 'empresa': 22, 'role': 'Encargado', 'cedula': '0754001477', 'email': 'trojas@example.net', 'direccion': 'Tr. 71 # 3-58\nApto. 500\n279220\nUnguía, Chocó', 'telefono': '0958957630', 'fecha_nacimiento': datetime.date(2002, 12, 21), 'estado_civil': 'Soltero', 'nivel_educacion': 'General Básica', 'password': 'LAIX!9Pgk&', 'password_validator': 'LAIX!9Pgk&'}
{'nombres': 'Gloria', 'apellidos': 'Amaya', 'empresa': 66, 'role': 'Administrador', 'cedula': '1255655142', 'email': 'andresgarces@example.org', 'direccion': 'Cl. 188 Este # 32M-7 Sur\n255081\nJunín, Cundinamarca', 'telefono': '0964193955', 'fecha_nacimiento': datetime.date(1997, 10, 16), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Bachillerato', 'password': 'Eod6Qhxv#V', 'password_validator': 'Eod6Qhxv#V'}
{'nombres': 'Gonzalo', 'apellidos': 'Pérez', 'empresa': 14, 'role': 'Conductor-Propietario', 'cedula': '0426129748', 'email': 'laura81@example.com', 'direccion': 'Avenida Putumayo # 47-7 Este\n053518\nBello, Antioquia', 'telefono': '0981947910', 'fecha_nacimiento': datetime.date(1983, 4, 7), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Superior', 'password': '&!7L&8AgV&', 'password_validator': '&!7L&8AgV&'}
{'nombres': 'Carmen', 'apellidos': 'Mayo', 'empresa': 64, 'role': 'Supervisor', 'cedula': '3051879025', 'email': 'angiezapata@example.org', 'direccion': 'Cl. 81 # 54F-4 Este\n206140\nSan Alberto, Cesar', 'telefono': '0939538779', 'fecha_nacimiento': datetime.date(1983, 3, 10), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'General Básica', 'password': 'k5mzNwk7#8', 'password_validator': 'k5mzNwk7#8'}
{'nombres': 'Antonio', 'apellidos': 'Beltran', 'empresa': 84, 'role': 'Conductor-Propietario', 'cedula': '1753561503', 'email': 'rojasana@example.org', 'direccion': 'Avenida calle 7ª # 4-9\nEtapa 9 apartamento 88\n506116\nSan Carlos de Guaroa, Meta', 'telefono': '0985902735', 'fecha_nacimiento': datetime.date(1999, 5, 16), 'estado_civil': 'Soltero', 'nivel_educacion': 'Bachillerato', 'password': '_ttThbd0_7', 'password_validator': '_ttThbd0_7'}
{'nombres': 'María', 'apellidos': 'Girón', 'empresa': 2, 'role': 'Propietario', 'cedula': '0825988512', 'email': 'rosalbabarbosa@example.net', 'direccion': 'Carrera 93 # 2-66 Sur\nBodega 51\n736021\nEspinal, Tolima', 'telefono': '0958554219', 'fecha_nacimiento': datetime.date(1983, 8, 31), 'estado_civil': 'Casado', 'nivel_educacion': 'General Básica', 'password': 'b3NaCXBe))', 'password_validator': 'b3NaCXBe))'}
{'nombres': 'Anderson', 'apellidos': 'Calvo', 'empresa': 89, 'role': 'Persona natural', 'cedula': '2014090795', 'email': 'quinterojuan@example.com', 'direccion': 'Carrera 118 # 85-1 Este\nEtapa 4 apartamento 41\n731093\nCoello, Tolima', 'telefono': '0984701109', 'fecha_nacimiento': datetime.date(1991, 11, 11), 'estado_civil': 'Casado', 'nivel_educacion': 'Bachillerato', 'password': '28%$b9FcUs', 'password_validator': '28%$b9FcUs'}
{'nombres': 'Iván', 'apellidos': 'Pozo', 'empresa': 59, 'role': 'Supervisor', 'cedula': '1604742641', 'email': 'albertopolo@example.com', 'direccion': 'Tr. 65 # 64-24 Sur\nOficina 609\n200135\nAgustín Codazzi, Cesar', 'telefono': '0985023114', 'fecha_nacimiento': datetime.date(2002, 2, 15), 'estado_civil': 'Casado', 'nivel_educacion': 'Superior', 'password': 'V38Kh%MiD!', 'password_validator': 'V38Kh%MiD!'}
{'nombres': 'María', 'apellidos': 'Pardo', 'empresa': 9, 'role': 'Superuser', 'cedula': '0507561132', 'email': 'rubenvargas@example.org', 'direccion': 'Calle 118 # 6-51 Sur\n521988\nSan Pedro de Cartago, Nariño', 'telefono': '0989231347', 'fecha_nacimiento': datetime.date(1991, 6, 11), 'estado_civil': 'Casado', 'nivel_educacion': 'General Básica', 'password': ')13TTbd!d9', 'password_validator': ')13TTbd!d9'}
{'nombres': 'Libardo', 'apellidos': 'Garrido', 'empresa': 56, 'role': 'Persona natural', 'cedula': '3004111294', 'email': 'paula54@example.net', 'direccion': 'Cr. 151 # 2-9 Este\n996208\nLa Primavera, Vichada', 'telefono': '0978756088', 'fecha_nacimiento': datetime.date(1993, 3, 8), 'estado_civil': 'Casado', 'nivel_educacion': 'Bachillerato', 'password': '*a0fZS&hP9', 'password_validator': '*a0fZS&hP9'}
{'nombres': 'Fernando', 'apellidos': 'Niño', 'empresa': 15, 'role': 'Secretario', 'cedula': '1244532253', 'email': 'castrolucia@example.org', 'direccion': 'Cl. 6ª # 5-19 Sur\n863369\nColón, Putumayo', 'telefono': '0983714101', 'fecha_nacimiento': datetime.date(1985, 1, 12), 'estado_civil': 'Casado', 'nivel_educacion': 'Superior', 'password': '62v1S)Di#h', 'password_validator': '62v1S)Di#h'}
{'nombres': 'María', 'apellidos': 'Briones', 'empresa': 6, 'role': 'Propietario', 'cedula': '1928594504', 'email': 'omurcia@example.org', 'direccion': 'Cl. 88 Sur # 41-5\n507424\nRestrepo, Meta', 'telefono': '0989806382', 'fecha_nacimiento': datetime.date(1996, 12, 24), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Bachillerato', 'password': 'b%G41MdmpY', 'password_validator': 'b%G41MdmpY'}
{'nombres': 'Fredy', 'apellidos': 'Diez', 'empresa': 70, 'role': 'Encargado', 'cedula': '1818084616', 'email': 'maritzamoreno@example.net', 'direccion': 'Cl. 87 # 8-44 Este\n250434\nArbeláez, Cundinamarca', 'telefono': '0994636219', 'fecha_nacimiento': datetime.date(1993, 2, 2), 'estado_civil': 'Divorciado', 'nivel_educacion': 'General Básica', 'password': '5w4pvvZi^5', 'password_validator': '5w4pvvZi^5'}
{'nombres': 'Luz', 'apellidos': 'Solera', 'empresa': 20, 'role': 'Conductor', 'cedula': '0226161123', 'email': 'ariasyenifer@example.net', 'direccion': 'Diagonal 5ª # 9-37 Sur\nLocal 90\n441333\nEl Molino, La Guajira', 'telefono': '0982839915', 'fecha_nacimiento': datetime.date(1995, 9, 4), 'estado_civil': 'Divorciado', 'nivel_educacion': 'Superior', 'password': '$7pUPiJuvs', 'password_validator': '$7pUPiJuvs'}
{'nombres': 'Gildardo', 'apellidos': 'Tirado', 'empresa': 32, 'role': 'Encargado', 'cedula': '0360274542', 'email': 'stiven93@example.org', 'direccion': 'Tr. 8ª # 2-60\nLocal 290\n853210\nSácama, Casanare', 'telefono': '0998320653', 'fecha_nacimiento': datetime.date(1984, 5, 2), 'estado_civil': 'Divorciado', 'nivel_educacion': 'Superior', 'password': '%fAwN!g8I6', 'password_validator': '%fAwN!g8I6'}
{'nombres': 'Alexis', 'apellidos': 'Llorens', 'empresa': 80, 'role': 'Conductor-Propietario', 'cedula': '0661254250', 'email': 'stivenvalencia@example.com', 'direccion': 'Calle 8ª # 31-60\n276908\nAcandí, Chocó', 'telefono': '0960013587', 'fecha_nacimiento': datetime.date(1997, 5, 2), 'estado_civil': 'Viudo', 'nivel_educacion': 'General Básica', 'password': '*2V4PivI1T', 'password_validator': '*2V4PivI1T'}
{'nombres': 'Olga', 'apellidos': 'Martinez', 'empresa': 22, 'role': 'Superuser', 'cedula': '2102358633', 'email': 'jeisson12@example.com', 'direccion': 'Calle 9ª # 9-42 Este\n508817\nSan Juan de Arama, Meta', 'telefono': '0961998146', 'fecha_nacimiento': datetime.date(1997, 12, 23), 'estado_civil': 'Soltero', 'nivel_educacion': 'General Básica', 'password': '#bn6M_Wn%!', 'password_validator': '#bn6M_Wn%!'}
{'nombres': 'Elvira', 'apellidos': 'Cerdán', 'empresa': 51, 'role': 'Persona natural', 'cedula': '0161665526', 'email': 'ariasandrea@example.org', 'direccion': 'Transversal 124 # 4-89 Este\n739662\nLíbano, Tolima', 'telefono': '0984073098', 'fecha_nacimiento': datetime.date(2005, 7, 11), 'estado_civil': 'Soltero', 'nivel_educacion': 'Superior', 'password': '^6WYg#jddo', 'password_validator': '^6WYg#jddo'}
{'nombres': 'Mercedes', 'apellidos': 'Moles', 'empresa': 9, 'role': 'Propietario', 'cedula': '1409574496', 'email': 'stella00@example.net', 'direccion': 'Diagonal 3ª # 1-51 Este\nLocal 50\n415045\nColombia, Huila', 'telefono': '0987458869', 'fecha_nacimiento': datetime.date(1992, 1, 15), 'estado_civil': 'Soltero', 'nivel_educacion': 'General Básica', 'password': '!6wJgPfVDa', 'password_validator': '!6wJgPfVDa'}
{'nombres': 'Fabiola', 'apellidos': 'Santamaria', 'empresa': 78, 'role': 'Superuser', 'cedula': '1759953589', 'email': 'luisa57@example.com', 'direccion': 'Carrera 4N # 2-7\nTorre 7 apartamento 46\n667369\nDosquebradas, Risaralda', 'telefono': '0985494429', 'fecha_nacimiento': datetime.date(1996, 12, 17), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'General Básica', 'password': 'a%!66T4b@m', 'password_validator': 'a%!66T4b@m'}
{'nombres': 'Clemencia', 'apellidos': 'Osuna', 'empresa': 10, 'role': 'Persona natural', 'cedula': '0341912418', 'email': 'hector56@example.org', 'direccion': 'Av. Putumayo # 96-17 Este\nEtapa 9 apartamento 197\n529225\nEl Tablón de Gómez, Nariño', 'telefono': '0960934174', 'fecha_nacimiento': datetime.date(1993, 11, 4), 'estado_civil': 'Divorciado', 'nivel_educacion': 'General Básica', 'password': 'x2vakD(&+^', 'password_validator': 'x2vakD(&+^'}
{'nombres': 'Yuliana', 'apellidos': 'Villegas', 'empresa': 81, 'role': 'Conductor-Propietario', 'cedula': '0521687236', 'email': 'lbarreto@example.org', 'direccion': 'Calle 36 # 4-5 Este\nLocal 12\n685838\nSan Benito, Santander', 'telefono': '0978700800', 'fecha_nacimiento': datetime.date(1991, 12, 14), 'estado_civil': 'Casado', 'nivel_educacion': 'Bachillerato', 'password': '_&h5EMySK4', 'password_validator': '_&h5EMySK4'}
{'nombres': 'Patricia', 'apellidos': 'Vera', 'empresa': 17, 'role': 'Superuser', 'cedula': '1629366673', 'email': 'edith99@example.org', 'direccion': 'Cl. 127 Bis # 6-6\nApto. 9\n150274\nPaipa, Boyacá', 'telefono': '0981879952', 'fecha_nacimiento': datetime.date(1987, 4, 27), 'estado_civil': 'Soltero', 'nivel_educacion': 'Bachillerato', 'password': 'Gj2VPGtg&w', 'password_validator': 'Gj2VPGtg&w'}
{'nombres': 'María', 'apellidos': 'Martínez', 'empresa': 95, 'role': 'Conductor', 'cedula': '2369426339', 'email': 'ana50@example.org', 'direccion': 'Cl. 154 # 7U-24 Este\nOficina 30\n947622\nPuerto Colombia, Guainía', 'telefono': '0978415208', 'fecha_nacimiento': datetime.date(1990, 7, 6), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Superior', 'password': 'L^2qY^*wIX', 'password_validator': 'L^2qY^*wIX'}
{'nombres': 'César', 'apellidos': 'Campillo', 'empresa': 29, 'role': 'Superuser', 'cedula': '1322404409', 'email': 'zbecerra@example.net', 'direccion': 'Cl. 116 # 27X-96 Este\n979494\nYavaraté, Vaupés', 'telefono': '0963145574', 'fecha_nacimiento': datetime.date(1993, 2, 22), 'estado_civil': 'Soltero', 'nivel_educacion': 'Superior', 'password': '_IEmqWX)q0', 'password_validator': '_IEmqWX)q0'}
{'nombres': 'Luz', 'apellidos': 'Rodriguez', 'empresa': 95, 'role': 'Supervisor', 'cedula': '2250418593', 'email': 'gtorres@example.net', 'direccion': 'Cr. 8Y Bis H # 45-2\nBodega 1\n703672\nBuenavista, Sucre', 'telefono': '0997936825', 'fecha_nacimiento': datetime.date(1986, 10, 4), 'estado_civil': 'Casado', 'nivel_educacion': 'Superior', 'password': '+RDiFW^v10', 'password_validator': '+RDiFW^v10'}
{'nombres': 'Nayibe', 'apellidos': 'Flor', 'empresa': 58, 'role': 'Conductor', 'cedula': '2411371483', 'email': 'manriqueesperanza@example.com', 'direccion': 'Carrera 13A # 38-82\nEtapa 5 apartamento 9\n138529\nClemencia, Bolívar', 'telefono': '0964296266', 'fecha_nacimiento': datetime.date(1990, 12, 2), 'estado_civil': 'Viudo', 'nivel_educacion': 'Bachillerato', 'password': 'wlTNB(3M#9', 'password_validator': 'wlTNB(3M#9'}
{'nombres': 'María', 'apellidos': 'Gilabert', 'empresa': 36, 'role': 'Propietario', 'cedula': '0922985213', 'email': 'milenagonzalez@example.com', 'direccion': 'Dg. 41 Bis # 9-57\nBodega 2\n945185\nInírida', 'telefono': '0969915026', 'fecha_nacimiento': datetime.date(1987, 8, 18), 'estado_civil': 'Viudo', 'nivel_educacion': 'General Básica', 'password': '14FA(hTcF*', 'password_validator': '14FA(hTcF*'}
{'nombres': 'Eduardo', 'apellidos': 'Lucas', 'empresa': 88, 'role': 'Conductor', 'cedula': '1423242021', 'email': 'luciapulido@example.com', 'direccion': 'Av. Chaparro # 7-8 Sur\nOficina 856\n254465\nEl Peñón, Cundinamarca', 'telefono': '0978720559', 'fecha_nacimiento': datetime.date(1989, 6, 25), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'General Básica', 'password': 'LiG5S$Ki##', 'password_validator': 'LiG5S$Ki##'}
{'nombres': 'Andrea', 'apellidos': 'Viña', 'empresa': 69, 'role': 'Secretario', 'cedula': '2211908260', 'email': 'carmonaleider@example.com', 'direccion': 'Dg. 62 Este # 9-28\nTorre 2 apartamento 2\n058064\nGirardota, Antioquia', 'telefono': '0983863726', 'fecha_nacimiento': datetime.date(1986, 4, 21), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'General Básica', 'password': 'F@^1IPEsNn', 'password_validator': 'F@^1IPEsNn'}
{'nombres': 'Cristian', 'apellidos': 'Téllez', 'empresa': 8, 'role': 'Superuser', 'cedula': '2312506328', 'email': 'alexandraflorez@example.com', 'direccion': 'Av. Tovar # 42-1 Sur\n509084\nFuente de Oro, Meta', 'telefono': '0985971354', 'fecha_nacimiento': datetime.date(1995, 12, 21), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'General Básica', 'password': ')GV4JpaVi_', 'password_validator': ')GV4JpaVi_'}
